instance_id,pair_id,text1_lang,text2_lang,text1,text2,label
dico_phrasis_0002082__es-eu__original,dico_phrasis_0002082,es,eu,Un niño,Txakur bat,NEGATIVE_OTHER
dico_phrasis_0002082__eu-en__original,dico_phrasis_0002082,eu,en,Mutil bat,A dog,NEGATIVE_OTHER
dico_phrasis_0002082__eu-es__original,dico_phrasis_0002082,eu,es,Mutil bat,Un perro,NEGATIVE_OTHER
dico_phrasis_0002083__en-es__original,dico_phrasis_0002083,en,es,into a sandbox,en un estanque,NEGATIVE_OTHER
dico_phrasis_0002083__en-eu__original,dico_phrasis_0002083,en,eu,into a sandbox,urmael batean,NEGATIVE_OTHER
dico_phrasis_0002083__es-en__original,dico_phrasis_0002083,es,en,dentro de un arenero,in a pond,NEGATIVE_OTHER
dico_phrasis_0002083__es-eu__original,dico_phrasis_0002083,es,eu,dentro de un arenero,urmael batean,NEGATIVE_OTHER
dico_phrasis_0002083__eu-en__original,dico_phrasis_0002083,eu,en,hondar-kutxa baten barrura,in a pond,NEGATIVE_OTHER
dico_phrasis_0002083__eu-es__original,dico_phrasis_0002083,eu,es,hondar-kutxa baten barrura,en un estanque,NEGATIVE_OTHER
dico_phrasis_0002085__en-es__original,dico_phrasis_0002085,en,es,in the blue water,en la arena,NEGATIVE_OTHER
dico_phrasis_0002085__en-eu__original,dico_phrasis_0002085,en,eu,in the blue water,hondarretan,NEGATIVE_OTHER
dico_phrasis_0002085__es-en__original,dico_phrasis_0002085,es,en,en el agua azul,in the sand,NEGATIVE_OTHER
dico_phrasis_0002085__es-eu__original,dico_phrasis_0002085,es,eu,en el agua azul,hondarretan,NEGATIVE_OTHER
dico_phrasis_0002085__eu-en__original,dico_phrasis_0002085,eu,en,ur urdinean,in the sand,NEGATIVE_OTHER
dico_phrasis_0002085__eu-es__original,dico_phrasis_0002085,eu,es,ur urdinean,en la arena,NEGATIVE_OTHER
dico_phrasis_0002086__en-es__original,dico_phrasis_0002086,en,es,for Christmas,delante de un árbol de Navidad,NEGATIVE_OTHER
dico_phrasis_0002086__en-eu__original,dico_phrasis_0002086,en,eu,for Christmas,Gabonetako zuhaitz baten aurrean,NEGATIVE_OTHER
dico_phrasis_0002086__es-en__original,dico_phrasis_0002086,es,en,para Navidad,in front of a Christmas tree,NEGATIVE_OTHER
dico_phrasis_0002086__es-eu__original,dico_phrasis_0002086,es,eu,para Navidad,Gabonetako zuhaitz baten aurrean,NEGATIVE_OTHER
dico_phrasis_0002086__eu-en__original,dico_phrasis_0002086,eu,en,Gabonetarako,in front of a Christmas tree,NEGATIVE_OTHER
dico_phrasis_0002086__eu-es__original,dico_phrasis_0002086,eu,es,Gabonetarako,delante de un árbol de Navidad,NEGATIVE_OTHER
dico_phrasis_0002093__en-es__original,dico_phrasis_0002093,en,es,through splashing water,salpica,NEGATIVE_OTHER
dico_phrasis_0002093__en-eu__original,dico_phrasis_0002093,en,eu,through splashing water,zipriztinak,NEGATIVE_OTHER
dico_phrasis_0002093__es-en__original,dico_phrasis_0002093,es,en,a través del agua que salpica,splashes,NEGATIVE_OTHER
dico_phrasis_0002093__es-eu__original,dico_phrasis_0002093,es,eu,a través del agua que salpica,zipriztinak,NEGATIVE_OTHER
dico_phrasis_0002093__eu-en__original,dico_phrasis_0002093,eu,en,zipriztintzen den uretan barrena,splashes,NEGATIVE_OTHER
dico_phrasis_0002093__eu-es__original,dico_phrasis_0002093,eu,es,zipriztintzen den uretan barrena,salpica,NEGATIVE_OTHER
dico_phrasis_0002094__en-es__original,dico_phrasis_0002094,en,es,through a very wooded area,a través de un arroyo,NEGATIVE_OTHER
dico_phrasis_0002094__en-eu__original,dico_phrasis_0002094,en,eu,through a very wooded area,erreka batean zehar,NEGATIVE_OTHER
dico_phrasis_0002094__es-en__original,dico_phrasis_0002094,es,en,a través de una zona muy boscosa,through a creek,NEGATIVE_OTHER
dico_phrasis_0002094__es-eu__original,dico_phrasis_0002094,es,eu,a través de una zona muy boscosa,erreka batean zehar,NEGATIVE_OTHER
dico_phrasis_0002094__eu-en__original,dico_phrasis_0002094,eu,en,oso eremu basotsu batean zehar,through a creek,NEGATIVE_OTHER
dico_phrasis_0002094__eu-es__original,dico_phrasis_0002094,eu,es,oso eremu basotsu batean zehar,a través de un arroyo,NEGATIVE_OTHER
dico_phrasis_0002097__en-es__original,dico_phrasis_0002097,en,es,rowing,en un bote de remos,NEGATIVE_OTHER
dico_phrasis_0002097__en-eu__original,dico_phrasis_0002097,en,eu,rowing,arraun-ontzi batean,NEGATIVE_OTHER
dico_phrasis_0002097__es-en__original,dico_phrasis_0002097,es,en,remando,in rowboat,NEGATIVE_OTHER
dico_phrasis_0002097__es-eu__original,dico_phrasis_0002097,es,eu,remando,arraun-ontzi batean,NEGATIVE_OTHER
dico_phrasis_0002097__eu-en__original,dico_phrasis_0002097,eu,en,arraunean,in rowboat,NEGATIVE_OTHER
dico_phrasis_0002097__eu-es__original,dico_phrasis_0002097,eu,es,arraunean,en un bote de remos,NEGATIVE_OTHER
dico_phrasis_0002107__en-es__original,dico_phrasis_0002107,en,es,down the street,en la ciudad,NEGATIVE_OTHER
dico_phrasis_0002107__en-eu__original,dico_phrasis_0002107,en,eu,down the street,hirian,NEGATIVE_OTHER
dico_phrasis_0002107__es-en__original,dico_phrasis_0002107,es,en,calle abajo,in the city,NEGATIVE_OTHER
dico_phrasis_0002107__es-eu__original,dico_phrasis_0002107,es,eu,calle abajo,hirian,NEGATIVE_OTHER
dico_phrasis_0002107__eu-en__original,dico_phrasis_0002107,eu,en,kalean aurrera,in the city,NEGATIVE_OTHER
dico_phrasis_0002107__eu-es__original,dico_phrasis_0002107,eu,es,kalean aurrera,en la ciudad,NEGATIVE_OTHER
dico_phrasis_0002109__en-es__original,dico_phrasis_0002109,en,es,on a skateboard,por una rampa,NEGATIVE_OTHER
dico_phrasis_0002109__en-eu__original,dico_phrasis_0002109,en,eu,on a skateboard,arrapala batean behera,NEGATIVE_OTHER
dico_phrasis_0002109__es-en__original,dico_phrasis_0002109,es,en,sobre un monopatín,down a ramp,NEGATIVE_OTHER
dico_phrasis_0002109__es-eu__original,dico_phrasis_0002109,es,eu,sobre un monopatín,arrapala batean behera,NEGATIVE_OTHER
dico_phrasis_0002109__eu-en__original,dico_phrasis_0002109,eu,en,skate baten gainean,down a ramp,NEGATIVE_OTHER
dico_phrasis_0002109__eu-es__original,dico_phrasis_0002109,eu,es,skate baten gainean,por una rampa,NEGATIVE_OTHER
dico_phrasis_0002114__en-es__original,dico_phrasis_0002114,en,es,a skateboard,un skater,NEGATIVE_OTHER
dico_phrasis_0002114__en-eu__original,dico_phrasis_0002114,en,eu,a skateboard,skateboardista bat,NEGATIVE_OTHER
dico_phrasis_0002114__es-en__original,dico_phrasis_0002114,es,en,un monopatín,A skateboarder,NEGATIVE_OTHER
dico_phrasis_0002114__es-eu__original,dico_phrasis_0002114,es,eu,un monopatín,skateboardista bat,NEGATIVE_OTHER
dico_phrasis_0002114__eu-en__original,dico_phrasis_0002114,eu,en,skate bat,A skateboarder,NEGATIVE_OTHER
dico_phrasis_0002114__eu-es__original,dico_phrasis_0002114,eu,es,skate bat,un skater,NEGATIVE_OTHER
dico_phrasis_0002120__en-es__original,dico_phrasis_0002120,en,es,is running,está tirando,NEGATIVE_OTHER
dico_phrasis_0002120__en-eu__original,dico_phrasis_0002120,en,eu,is running,tiraka ari da,NEGATIVE_OTHER
dico_phrasis_0002120__es-en__original,dico_phrasis_0002120,es,en,está corriendo,pulling,NEGATIVE_OTHER
dico_phrasis_0002120__es-eu__original,dico_phrasis_0002120,es,eu,está corriendo,tiraka ari da,NEGATIVE_OTHER
dico_phrasis_0002120__eu-en__original,dico_phrasis_0002120,eu,en,korrika ari da,pulling,NEGATIVE_OTHER
dico_phrasis_0002120__eu-es__original,dico_phrasis_0002120,eu,es,korrika ari da,está tirando,NEGATIVE_OTHER
dico_phrasis_0002126__en-es__original,dico_phrasis_0002126,en,es,on a track,junto a un árbol,NEGATIVE_OTHER
dico_phrasis_0002126__en-eu__original,dico_phrasis_0002126,en,eu,on a track,zuhaitz baten ondoan,NEGATIVE_OTHER
dico_phrasis_0002126__es-en__original,dico_phrasis_0002126,es,en,en una pista,by a tree,NEGATIVE_OTHER
dico_phrasis_0002126__es-eu__original,dico_phrasis_0002126,es,eu,en una pista,zuhaitz baten ondoan,NEGATIVE_OTHER
dico_phrasis_0002126__eu-en__original,dico_phrasis_0002126,eu,en,pista batean,by a tree,NEGATIVE_OTHER
dico_phrasis_0002126__eu-es__original,dico_phrasis_0002126,eu,es,pista batean,junto a un árbol,NEGATIVE_OTHER
dico_phrasis_0002129__en-es__original,dico_phrasis_0002129,en,es,to the top,la pared de la tubería,NEGATIVE_OTHER
dico_phrasis_0002129__en-eu__original,dico_phrasis_0002129,en,eu,to the top,hodiaren pareta,NEGATIVE_OTHER
dico_phrasis_0002129__es-en__original,dico_phrasis_0002129,es,en,hasta la cima,the pipe wall,NEGATIVE_OTHER
dico_phrasis_0002129__es-eu__original,dico_phrasis_0002129,es,eu,hasta la cima,hodiaren pareta,NEGATIVE_OTHER
dico_phrasis_0002129__eu-en__original,dico_phrasis_0002129,eu,en,gailurrera,the pipe wall,NEGATIVE_OTHER
dico_phrasis_0002129__eu-es__original,dico_phrasis_0002129,eu,es,gailurrera,la pared de la tubería,NEGATIVE_OTHER
dico_phrasis_0002130__en-es__original,dico_phrasis_0002130,en,es,of the ramp,en un parque de patinaje,NEGATIVE_OTHER
dico_phrasis_0002130__en-eu__original,dico_phrasis_0002130,en,eu,of the ramp,skate-parke batean,NEGATIVE_OTHER
dico_phrasis_0002130__es-en__original,dico_phrasis_0002130,es,en,de la rampa,at a skater park,NEGATIVE_OTHER
dico_phrasis_0002130__es-eu__original,dico_phrasis_0002130,es,eu,de la rampa,skate-parke batean,NEGATIVE_OTHER
dico_phrasis_0002130__eu-en__original,dico_phrasis_0002130,eu,en,arrapalaren,at a skater park,NEGATIVE_OTHER
dico_phrasis_0002130__eu-es__original,dico_phrasis_0002130,eu,es,arrapalaren,en un parque de patinaje,NEGATIVE_OTHER
dico_phrasis_0002134__en-es__original,dico_phrasis_0002134,en,es,rides a bicycle,camina,NEGATIVE_OTHER
dico_phrasis_0002134__en-eu__original,dico_phrasis_0002134,en,eu,rides a bicycle,oinez ibiltzen,NEGATIVE_OTHER
dico_phrasis_0002134__es-en__original,dico_phrasis_0002134,es,en,va en bicicleta,walking,NEGATIVE_OTHER
dico_phrasis_0002134__es-eu__original,dico_phrasis_0002134,es,eu,va en bicicleta,oinez ibiltzen,NEGATIVE_OTHER
dico_phrasis_0002134__eu-en__original,dico_phrasis_0002134,eu,en,bizikletaz ibiltzen,walking,NEGATIVE_OTHER
dico_phrasis_0002134__eu-es__original,dico_phrasis_0002134,eu,es,bizikletaz ibiltzen,camina,NEGATIVE_OTHER
dico_phrasis_0002137__en-es__original,dico_phrasis_0002137,en,es,on a shiny slide,a través de un parque infantil arenoso,NEGATIVE_OTHER
dico_phrasis_0002137__en-eu__original,dico_phrasis_0002137,en,eu,on a shiny slide,hondarrezko jolas-parke batean zehar,NEGATIVE_OTHER
dico_phrasis_0002137__es-en__original,dico_phrasis_0002137,es,en,en un tobogán reluciente,across a sandy playground,NEGATIVE_OTHER
dico_phrasis_0002137__es-eu__original,dico_phrasis_0002137,es,eu,en un tobogán reluciente,hondarrezko jolas-parke batean zehar,NEGATIVE_OTHER
dico_phrasis_0002137__eu-en__original,dico_phrasis_0002137,eu,en,txirrista distiratsu batean,across a sandy playground,NEGATIVE_OTHER
dico_phrasis_0002137__eu-es__original,dico_phrasis_0002137,eu,es,txirrista distiratsu batean,a través de un parque infantil arenoso,NEGATIVE_OTHER
dico_phrasis_0002153__en-es__original,dico_phrasis_0002153,en,es,17 civilians,10 policías,NEGATIVE_OTHER
dico_phrasis_0002153__en-eu__original,dico_phrasis_0002153,en,eu,17 civilians,10 polizia,NEGATIVE_OTHER
dico_phrasis_0002153__es-en__original,dico_phrasis_0002153,es,en,17 civiles,10 police,NEGATIVE_OTHER
dico_phrasis_0002153__es-eu__original,dico_phrasis_0002153,es,eu,17 civiles,10 polizia,NEGATIVE_OTHER
dico_phrasis_0002153__eu-en__original,dico_phrasis_0002153,eu,en,17 zibil,10 police,NEGATIVE_OTHER
dico_phrasis_0002153__eu-es__original,dico_phrasis_0002153,eu,es,17 zibil,10 policías,NEGATIVE_OTHER
dico_phrasis_0002156__en-es__original,dico_phrasis_0002156,en,es,against protesters,sobre las protestas,NEGATIVE_OTHER
dico_phrasis_0002156__en-eu__original,dico_phrasis_0002156,en,eu,against protesters,protestei buruz,NEGATIVE_OTHER
dico_phrasis_0002156__es-en__original,dico_phrasis_0002156,es,en,contra los manifestantes,about protests,NEGATIVE_OTHER
dico_phrasis_0002156__es-eu__original,dico_phrasis_0002156,es,eu,contra los manifestantes,protestei buruz,NEGATIVE_OTHER
dico_phrasis_0002156__eu-en__original,dico_phrasis_0002156,eu,en,manifestarien aurka,about protests,NEGATIVE_OTHER
dico_phrasis_0002156__eu-es__original,dico_phrasis_0002156,eu,es,manifestarien aurka,sobre las protestas,NEGATIVE_OTHER
dico_phrasis_0002161__en-es__original,dico_phrasis_0002161,en,es,with Mandela family,a Mandela,NEGATIVE_OTHER
dico_phrasis_0002161__en-eu__original,dico_phrasis_0002161,en,eu,with Mandela family,Mandelari,NEGATIVE_OTHER
dico_phrasis_0002161__es-en__original,dico_phrasis_0002161,es,en,con la familia Mandela,to Mandela,NEGATIVE_OTHER
dico_phrasis_0002161__es-eu__original,dico_phrasis_0002161,es,eu,con la familia Mandela,Mandelari,NEGATIVE_OTHER
dico_phrasis_0002161__eu-en__original,dico_phrasis_0002161,eu,en,Mandela familiarekin,to Mandela,NEGATIVE_OTHER
dico_phrasis_0002161__eu-es__original,dico_phrasis_0002161,eu,es,Mandela familiarekin,a Mandela,NEGATIVE_OTHER
dico_phrasis_0002164__en-es__original,dico_phrasis_0002164,en,es,kills wounds,golpea,NEGATIVE_OTHER
dico_phrasis_0002164__en-eu__original,dico_phrasis_0002164,en,eu,kills wounds,jotzen du,NEGATIVE_OTHER
dico_phrasis_0002164__es-en__original,dico_phrasis_0002164,es,en,"mata, hiere",hits,NEGATIVE_OTHER
dico_phrasis_0002164__es-eu__original,dico_phrasis_0002164,es,eu,"mata, hiere",jotzen du,NEGATIVE_OTHER
dico_phrasis_0002164__eu-en__original,dico_phrasis_0002164,eu,en,"hiltzen du, zauritzen du",hits,NEGATIVE_OTHER
dico_phrasis_0002164__eu-es__original,dico_phrasis_0002164,eu,es,"hiltzen du, zauritzen du",golpea,NEGATIVE_OTHER
dico_phrasis_0002168__en-es__original,dico_phrasis_0002168,en,es,Nelson Mandela memorial service,muere Nelson Mandela,NEGATIVE_OTHER
dico_phrasis_0002168__en-eu__original,dico_phrasis_0002168,en,eu,Nelson Mandela memorial service,Nelson Mandela hil da,NEGATIVE_OTHER
dico_phrasis_0002168__es-en__original,dico_phrasis_0002168,es,en,servicio conmemorativo de Nelson Mandela,Nelson Mandela dies,NEGATIVE_OTHER
dico_phrasis_0002168__es-eu__original,dico_phrasis_0002168,es,eu,servicio conmemorativo de Nelson Mandela,Nelson Mandela hil da,NEGATIVE_OTHER
dico_phrasis_0002168__eu-en__original,dico_phrasis_0002168,eu,en,Nelson Mandelaren omenezko elizkizuna,Nelson Mandela dies,NEGATIVE_OTHER
dico_phrasis_0002168__eu-es__original,dico_phrasis_0002168,eu,es,Nelson Mandelaren omenezko elizkizuna,muere Nelson Mandela,NEGATIVE_OTHER
dico_phrasis_0002170__en-es__original,dico_phrasis_0002170,en,es,to Central African Republic,en la capital centroafricana,NEGATIVE_OTHER
dico_phrasis_0002170__en-eu__original,dico_phrasis_0002170,en,eu,to Central African Republic,Afrika Erdiko hiriburuan,NEGATIVE_OTHER
dico_phrasis_0002170__es-en__original,dico_phrasis_0002170,es,en,a la República Centroafricana,in Central African capital,NEGATIVE_OTHER
dico_phrasis_0002170__es-eu__original,dico_phrasis_0002170,es,eu,a la República Centroafricana,Afrika Erdiko hiriburuan,NEGATIVE_OTHER
dico_phrasis_0002170__eu-en__original,dico_phrasis_0002170,eu,en,Afrika Erdiko Errepublikara,in Central African capital,NEGATIVE_OTHER
dico_phrasis_0002170__eu-es__original,dico_phrasis_0002170,eu,es,Afrika Erdiko Errepublikara,en la capital centroafricana,NEGATIVE_OTHER
dico_phrasis_0002173__en-es__original,dico_phrasis_0002173,en,es,US State Department,jefe de seguridad del Departamento de Estado,NEGATIVE_OTHER
dico_phrasis_0002173__en-eu__original,dico_phrasis_0002173,en,eu,US State Department,Estatu Departamentuko segurtasun burua,NEGATIVE_OTHER
dico_phrasis_0002173__es-en__original,dico_phrasis_0002173,es,en,Departamento de Estado de EE. UU.,State Dept security chief,NEGATIVE_OTHER
dico_phrasis_0002173__es-eu__original,dico_phrasis_0002173,es,eu,Departamento de Estado de EE. UU.,Estatu Departamentuko segurtasun burua,NEGATIVE_OTHER
dico_phrasis_0002173__eu-en__original,dico_phrasis_0002173,eu,en,AEBetako Estatu Departamentua,State Dept security chief,NEGATIVE_OTHER
dico_phrasis_0002173__eu-es__original,dico_phrasis_0002173,eu,es,AEBetako Estatu Departamentua,jefe de seguridad del Departamento de Estado,NEGATIVE_OTHER
dico_phrasis_0002190__en-es__original,dico_phrasis_0002190,en,es,in protest,disturbios en Turquía,NEGATIVE_OTHER
dico_phrasis_0002190__en-eu__original,dico_phrasis_0002190,en,eu,in protest,Turkiako istiluak,NEGATIVE_OTHER
dico_phrasis_0002190__es-en__original,dico_phrasis_0002190,es,en,en señal de protesta,Turkey unrest,NEGATIVE_OTHER
dico_phrasis_0002190__es-eu__original,dico_phrasis_0002190,es,eu,en señal de protesta,Turkiako istiluak,NEGATIVE_OTHER
dico_phrasis_0002190__eu-en__original,dico_phrasis_0002190,eu,en,protestan,Turkey unrest,NEGATIVE_OTHER
dico_phrasis_0002190__eu-es__original,dico_phrasis_0002190,eu,es,protestan,disturbios en Turquía,NEGATIVE_OTHER
dico_phrasis_0002194__en-es__original,dico_phrasis_0002194,en,es,in suicide attacks,Coches bomba,NEGATIVE_OTHER
dico_phrasis_0002194__en-eu__original,dico_phrasis_0002194,en,eu,in suicide attacks,Auto-bonbak,NEGATIVE_OTHER
dico_phrasis_0002194__es-en__original,dico_phrasis_0002194,es,en,en ataques suicidas,Car bombs,NEGATIVE_OTHER
dico_phrasis_0002194__es-eu__original,dico_phrasis_0002194,es,eu,en ataques suicidas,Auto-bonbak,NEGATIVE_OTHER
dico_phrasis_0002194__eu-en__original,dico_phrasis_0002194,eu,en,eraso suizidetan,Car bombs,NEGATIVE_OTHER
dico_phrasis_0002194__eu-es__original,dico_phrasis_0002194,eu,es,eraso suizidetan,Coches bomba,NEGATIVE_OTHER
dico_phrasis_0002195__en-es__original,dico_phrasis_0002195,en,es,at Iran 's nuclear plant,en el acuerdo nuclear con Irán,NEGATIVE_OTHER
dico_phrasis_0002195__en-eu__original,dico_phrasis_0002195,en,eu,at Iran 's nuclear plant,Irango akordio nuklearrera,NEGATIVE_OTHER
dico_phrasis_0002195__es-en__original,dico_phrasis_0002195,es,en,en la planta nuclear de Irán,into Iran nuclear deal,NEGATIVE_OTHER
dico_phrasis_0002195__es-eu__original,dico_phrasis_0002195,es,eu,en la planta nuclear de Irán,Irango akordio nuklearrera,NEGATIVE_OTHER
dico_phrasis_0002195__eu-en__original,dico_phrasis_0002195,eu,en,Irango zentral nuklearrean,into Iran nuclear deal,NEGATIVE_OTHER
dico_phrasis_0002195__eu-es__original,dico_phrasis_0002195,eu,es,Irango zentral nuklearrean,en el acuerdo nuclear con Irán,NEGATIVE_OTHER
dico_phrasis_0002200__en-es__original,dico_phrasis_0002200,en,es,into North,Corea del Norte,NEGATIVE_OTHER
dico_phrasis_0002200__en-eu__original,dico_phrasis_0002200,en,eu,into North,Ipar Korea,NEGATIVE_OTHER
dico_phrasis_0002200__es-en__original,dico_phrasis_0002200,es,en,hacia el norte,North Korea,NEGATIVE_OTHER
dico_phrasis_0002200__es-eu__original,dico_phrasis_0002200,es,eu,hacia el norte,Ipar Korea,NEGATIVE_OTHER
dico_phrasis_0002200__eu-en__original,dico_phrasis_0002200,eu,en,Iparraldera,North Korea,NEGATIVE_OTHER
dico_phrasis_0002200__eu-es__original,dico_phrasis_0002200,eu,es,Iparraldera,Corea del Norte,NEGATIVE_OTHER
dico_phrasis_0002203__en-es__original,dico_phrasis_0002203,en,es,10 young girls,nueve,NEGATIVE_OTHER
dico_phrasis_0002203__en-eu__original,dico_phrasis_0002203,en,eu,10 young girls,bederatzi,NEGATIVE_OTHER
dico_phrasis_0002203__es-en__original,dico_phrasis_0002203,es,en,10 niñas,nine,NEGATIVE_OTHER
dico_phrasis_0002203__es-eu__original,dico_phrasis_0002203,es,eu,10 niñas,bederatzi,NEGATIVE_OTHER
dico_phrasis_0002203__eu-en__original,dico_phrasis_0002203,eu,en,10 neska gazte,nine,NEGATIVE_OTHER
dico_phrasis_0002203__eu-es__original,dico_phrasis_0002203,eu,es,10 neska gazte,nueve,NEGATIVE_OTHER
dico_phrasis_0002210__en-es__original,dico_phrasis_0002210,en,es,Mexico,El exgobernador de Nuevo México Richardson,NEGATIVE_OTHER
dico_phrasis_0002210__en-eu__original,dico_phrasis_0002210,en,eu,Mexico,Richardson Mexiko Berriko gobernadore ohia,NEGATIVE_OTHER
dico_phrasis_0002210__es-en__original,dico_phrasis_0002210,es,en,México,Former New Mexico Gov. Richardson,NEGATIVE_OTHER
dico_phrasis_0002210__es-eu__original,dico_phrasis_0002210,es,eu,México,Richardson Mexiko Berriko gobernadore ohia,NEGATIVE_OTHER
dico_phrasis_0002210__eu-en__original,dico_phrasis_0002210,eu,en,Mexiko,Former New Mexico Gov. Richardson,NEGATIVE_OTHER
dico_phrasis_0002210__eu-es__original,dico_phrasis_0002210,eu,es,Mexiko,El exgobernador de Nuevo México Richardson,NEGATIVE_OTHER
dico_phrasis_0002213__en-es__original,dico_phrasis_0002213,en,es,Braces,emite una alerta roja,NEGATIVE_OTHER
dico_phrasis_0002213__en-eu__original,dico_phrasis_0002213,en,eu,Braces,alerta gorria ematen du,NEGATIVE_OTHER
dico_phrasis_0002213__es-en__original,dico_phrasis_0002213,es,en,Aparatos dentales,issues red alert,NEGATIVE_OTHER
dico_phrasis_0002213__es-eu__original,dico_phrasis_0002213,es,eu,Aparatos dentales,alerta gorria ematen du,NEGATIVE_OTHER
