instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0001549__es-eu__original,dico_phrasis_0001549,es,eu,Un hombre y una mujer,Gizona,dico_phrasis_0001549__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001549__eu-en__flipped,dico_phrasis_0001549,eu,en,Gizona,A man and woman,dico_phrasis_0001549__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001549__eu-en__original,dico_phrasis_0001549,eu,en,Gizon bat eta emakume bat,The man,dico_phrasis_0001549__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001549__eu-es__flipped,dico_phrasis_0001549,eu,es,Gizona,Un hombre y una mujer,dico_phrasis_0001549__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001549__eu-es__original,dico_phrasis_0001549,eu,es,Gizon bat eta emakume bat,El hombre,dico_phrasis_0001549__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001552__en-es__flipped,dico_phrasis_0001552,en,es,Drone strike,Ataque con dron estadounidense,dico_phrasis_0001552__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001552__en-es__original,dico_phrasis_0001552,en,es,US drone strike,Ataque con dron,dico_phrasis_0001552__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001552__en-eu__flipped,dico_phrasis_0001552,en,eu,Drone strike,AEBetako drone-erasoa,dico_phrasis_0001552__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001552__en-eu__original,dico_phrasis_0001552,en,eu,US drone strike,Drone-erasoa,dico_phrasis_0001552__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001552__es-en__flipped,dico_phrasis_0001552,es,en,Ataque con dron,US drone strike,dico_phrasis_0001552__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001552__es-en__original,dico_phrasis_0001552,es,en,Ataque con dron estadounidense,Drone strike,dico_phrasis_0001552__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001552__es-eu__flipped,dico_phrasis_0001552,es,eu,Ataque con dron,AEBetako drone-erasoa,dico_phrasis_0001552__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001552__es-eu__original,dico_phrasis_0001552,es,eu,Ataque con dron estadounidense,Drone-erasoa,dico_phrasis_0001552__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001552__eu-en__flipped,dico_phrasis_0001552,eu,en,Drone-erasoa,US drone strike,dico_phrasis_0001552__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001552__eu-en__original,dico_phrasis_0001552,eu,en,AEBetako drone-erasoa,Drone strike,dico_phrasis_0001552__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001552__eu-es__flipped,dico_phrasis_0001552,eu,es,Drone-erasoa,Ataque con dron estadounidense,dico_phrasis_0001552__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001552__eu-es__original,dico_phrasis_0001552,eu,es,AEBetako drone-erasoa,Ataque con dron,dico_phrasis_0001552__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001553__en-es__flipped,dico_phrasis_0001553,en,es,four suspected militants,5 militantes,dico_phrasis_0001553__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001553__en-es__original,dico_phrasis_0001553,en,es,5 militants,cuatro presuntos militantes,dico_phrasis_0001553__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001553__en-eu__flipped,dico_phrasis_0001553,en,eu,four suspected militants,5 militante,dico_phrasis_0001553__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001553__en-eu__original,dico_phrasis_0001553,en,eu,5 militants,ustezko lau militante,dico_phrasis_0001553__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001553__es-en__flipped,dico_phrasis_0001553,es,en,cuatro presuntos militantes,5 militants,dico_phrasis_0001553__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001553__es-en__original,dico_phrasis_0001553,es,en,5 militantes,four suspected militants,dico_phrasis_0001553__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001553__es-eu__flipped,dico_phrasis_0001553,es,eu,cuatro presuntos militantes,5 militante,dico_phrasis_0001553__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001553__es-eu__original,dico_phrasis_0001553,es,eu,5 militantes,ustezko lau militante,dico_phrasis_0001553__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001553__eu-en__flipped,dico_phrasis_0001553,eu,en,ustezko lau militante,5 militants,dico_phrasis_0001553__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001553__eu-en__original,dico_phrasis_0001553,eu,en,5 militante,four suspected militants,dico_phrasis_0001553__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001553__eu-es__flipped,dico_phrasis_0001553,eu,es,ustezko lau militante,5 militantes,dico_phrasis_0001553__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001553__eu-es__original,dico_phrasis_0001553,eu,es,5 militante,cuatro presuntos militantes,dico_phrasis_0001553__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001554__en-es__flipped,dico_phrasis_0001554,en,es,attackers,atacantes del centro comercial,dico_phrasis_0001554__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001554__en-es__original,dico_phrasis_0001554,en,es,Mall attackers,atacantes,dico_phrasis_0001554__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001554__en-eu__flipped,dico_phrasis_0001554,en,eu,attackers,Merkataritza-guneko erasotzaileak,dico_phrasis_0001554__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001554__en-eu__original,dico_phrasis_0001554,en,eu,Mall attackers,erasotzaileak,dico_phrasis_0001554__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001554__es-en__flipped,dico_phrasis_0001554,es,en,atacantes,Mall attackers,dico_phrasis_0001554__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001554__es-en__original,dico_phrasis_0001554,es,en,atacantes del centro comercial,attackers,dico_phrasis_0001554__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001554__es-eu__flipped,dico_phrasis_0001554,es,eu,atacantes,Merkataritza-guneko erasotzaileak,dico_phrasis_0001554__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001554__es-eu__original,dico_phrasis_0001554,es,eu,atacantes del centro comercial,erasotzaileak,dico_phrasis_0001554__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001554__eu-en__flipped,dico_phrasis_0001554,eu,en,erasotzaileak,Mall attackers,dico_phrasis_0001554__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001554__eu-en__original,dico_phrasis_0001554,eu,en,Merkataritza-guneko erasotzaileak,attackers,dico_phrasis_0001554__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001554__eu-es__flipped,dico_phrasis_0001554,eu,es,erasotzaileak,atacantes del centro comercial,dico_phrasis_0001554__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001554__eu-es__original,dico_phrasis_0001554,eu,es,Merkataritza-guneko erasotzaileak,atacantes,dico_phrasis_0001554__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001556__en-es__flipped,dico_phrasis_0001556,en,es,in road accident,en un accidente de autobús,dico_phrasis_0001556__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001556__en-es__original,dico_phrasis_0001556,en,es,in bus accident,en un accidente de tráfico,dico_phrasis_0001556__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001556__en-eu__flipped,dico_phrasis_0001556,en,eu,in road accident,autobus-istripu batean,dico_phrasis_0001556__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001556__en-eu__original,dico_phrasis_0001556,en,eu,in bus accident,errepide-istripu batean,dico_phrasis_0001556__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001556__es-en__flipped,dico_phrasis_0001556,es,en,en un accidente de tráfico,in bus accident,dico_phrasis_0001556__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001556__es-en__original,dico_phrasis_0001556,es,en,en un accidente de autobús,in road accident,dico_phrasis_0001556__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001556__es-eu__flipped,dico_phrasis_0001556,es,eu,en un accidente de tráfico,autobus-istripu batean,dico_phrasis_0001556__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001556__es-eu__original,dico_phrasis_0001556,es,eu,en un accidente de autobús,errepide-istripu batean,dico_phrasis_0001556__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001556__eu-en__flipped,dico_phrasis_0001556,eu,en,errepide-istripu batean,in bus accident,dico_phrasis_0001556__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001556__eu-en__original,dico_phrasis_0001556,eu,en,autobus-istripu batean,in road accident,dico_phrasis_0001556__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001556__eu-es__flipped,dico_phrasis_0001556,eu,es,errepide-istripu batean,en un accidente de autobús,dico_phrasis_0001556__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001556__eu-es__original,dico_phrasis_0001556,eu,es,autobus-istripu batean,en un accidente de tráfico,dico_phrasis_0001556__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001557__en-es__flipped,dico_phrasis_0001557,en,es,Japan,como Japón,dico_phrasis_0001557__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001557__en-es__original,dico_phrasis_0001557,en,es,as Japan,Japón,dico_phrasis_0001557__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001557__en-eu__flipped,dico_phrasis_0001557,en,eu,Japan,Japonia bezala,dico_phrasis_0001557__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001557__en-eu__original,dico_phrasis_0001557,en,eu,as Japan,Japonia,dico_phrasis_0001557__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001557__es-en__flipped,dico_phrasis_0001557,es,en,Japón,as Japan,dico_phrasis_0001557__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001557__es-en__original,dico_phrasis_0001557,es,en,como Japón,Japan,dico_phrasis_0001557__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001557__es-eu__flipped,dico_phrasis_0001557,es,eu,Japón,Japonia bezala,dico_phrasis_0001557__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001557__es-eu__original,dico_phrasis_0001557,es,eu,como Japón,Japonia,dico_phrasis_0001557__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001557__eu-en__flipped,dico_phrasis_0001557,eu,en,Japonia,as Japan,dico_phrasis_0001557__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001557__eu-en__original,dico_phrasis_0001557,eu,en,Japonia bezala,Japan,dico_phrasis_0001557__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001557__eu-es__flipped,dico_phrasis_0001557,eu,es,Japonia,como Japón,dico_phrasis_0001557__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001557__eu-es__original,dico_phrasis_0001557,eu,es,Japonia bezala,Japón,dico_phrasis_0001557__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001558__en-es__flipped,dico_phrasis_0001558,en,es,Bradley Cooper,Bradley Cooper y JJ Abrams,dico_phrasis_0001558__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001558__en-es__original,dico_phrasis_0001558,en,es,Bradley Cooper and JJ Abrams,Bradley Cooper,dico_phrasis_0001558__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001558__en-eu__flipped,dico_phrasis_0001558,en,eu,Bradley Cooper,Bradley Cooper eta JJ Abrams,dico_phrasis_0001558__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001558__en-eu__original,dico_phrasis_0001558,en,eu,Bradley Cooper and JJ Abrams,Bradley Cooper,dico_phrasis_0001558__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001558__es-en__flipped,dico_phrasis_0001558,es,en,Bradley Cooper,Bradley Cooper and JJ Abrams,dico_phrasis_0001558__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001558__es-en__original,dico_phrasis_0001558,es,en,Bradley Cooper y JJ Abrams,Bradley Cooper,dico_phrasis_0001558__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001558__es-eu__flipped,dico_phrasis_0001558,es,eu,Bradley Cooper,Bradley Cooper eta JJ Abrams,dico_phrasis_0001558__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001558__es-eu__original,dico_phrasis_0001558,es,eu,Bradley Cooper y JJ Abrams,Bradley Cooper,dico_phrasis_0001558__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001558__eu-en__flipped,dico_phrasis_0001558,eu,en,Bradley Cooper,Bradley Cooper and JJ Abrams,dico_phrasis_0001558__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001558__eu-en__original,dico_phrasis_0001558,eu,en,Bradley Cooper eta JJ Abrams,Bradley Cooper,dico_phrasis_0001558__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001558__eu-es__flipped,dico_phrasis_0001558,eu,es,Bradley Cooper,Bradley Cooper y JJ Abrams,dico_phrasis_0001558__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001558__eu-es__original,dico_phrasis_0001558,eu,es,Bradley Cooper eta JJ Abrams,Bradley Cooper,dico_phrasis_0001558__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001559__en-es__flipped,dico_phrasis_0001559,en,es,Thai opposition,partido de la oposición tailandesa,dico_phrasis_0001559__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001559__en-es__original,dico_phrasis_0001559,en,es,Thai opposition party,oposición tailandesa,dico_phrasis_0001559__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001559__en-eu__flipped,dico_phrasis_0001559,en,eu,Thai opposition,Thailandiako oposizioko alderdia,dico_phrasis_0001559__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001559__en-eu__original,dico_phrasis_0001559,en,eu,Thai opposition party,Thailandiako oposizioa,dico_phrasis_0001559__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001559__es-en__flipped,dico_phrasis_0001559,es,en,oposición tailandesa,Thai opposition party,dico_phrasis_0001559__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001559__es-en__original,dico_phrasis_0001559,es,en,partido de la oposición tailandesa,Thai opposition,dico_phrasis_0001559__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001559__es-eu__flipped,dico_phrasis_0001559,es,eu,oposición tailandesa,Thailandiako oposizioko alderdia,dico_phrasis_0001559__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001559__es-eu__original,dico_phrasis_0001559,es,eu,partido de la oposición tailandesa,Thailandiako oposizioa,dico_phrasis_0001559__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001559__eu-en__flipped,dico_phrasis_0001559,eu,en,Thailandiako oposizioa,Thai opposition party,dico_phrasis_0001559__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001559__eu-en__original,dico_phrasis_0001559,eu,en,Thailandiako oposizioko alderdia,Thai opposition,dico_phrasis_0001559__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001559__eu-es__flipped,dico_phrasis_0001559,eu,es,Thailandiako oposizioa,partido de la oposición tailandesa,dico_phrasis_0001559__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001559__eu-es__original,dico_phrasis_0001559,eu,es,Thailandiako oposizioko alderdia,oposición tailandesa,dico_phrasis_0001559__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001560__en-es__flipped,dico_phrasis_0001560,en,es,election boycott,boicotear las elecciones generales,dico_phrasis_0001560__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001560__en-es__original,dico_phrasis_0001560,en,es,to boycott general election,boicot electoral,dico_phrasis_0001560__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001560__en-eu__flipped,dico_phrasis_0001560,en,eu,election boycott,hauteskunde orokorrei boikota egitea,dico_phrasis_0001560__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001560__en-eu__original,dico_phrasis_0001560,en,eu,to boycott general election,hauteskunde-boikota,dico_phrasis_0001560__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001560__es-en__flipped,dico_phrasis_0001560,es,en,boicot electoral,to boycott general election,dico_phrasis_0001560__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001560__es-en__original,dico_phrasis_0001560,es,en,boicotear las elecciones generales,election boycott,dico_phrasis_0001560__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001560__es-eu__flipped,dico_phrasis_0001560,es,eu,boicot electoral,hauteskunde orokorrei boikota egitea,dico_phrasis_0001560__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001560__es-eu__original,dico_phrasis_0001560,es,eu,boicotear las elecciones generales,hauteskunde-boikota,dico_phrasis_0001560__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001560__eu-en__flipped,dico_phrasis_0001560,eu,en,hauteskunde-boikota,to boycott general election,dico_phrasis_0001560__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001560__eu-en__original,dico_phrasis_0001560,eu,en,hauteskunde orokorrei boikota egitea,election boycott,dico_phrasis_0001560__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001560__eu-es__flipped,dico_phrasis_0001560,eu,es,hauteskunde-boikota,boicotear las elecciones generales,dico_phrasis_0001560__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001560__eu-es__original,dico_phrasis_0001560,eu,es,hauteskunde orokorrei boikota egitea,boicot electoral,dico_phrasis_0001560__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001561__en-es__flipped,dico_phrasis_0001561,en,es,immigration debate,amargo debate sobre la inmigración,dico_phrasis_0001561__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001561__en-es__original,dico_phrasis_0001561,en,es,bitter immigration debate,debate sobre la inmigración,dico_phrasis_0001561__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001561__en-eu__flipped,dico_phrasis_0001561,en,eu,immigration debate,immigrazioari buruzko eztabaida garratza,dico_phrasis_0001561__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001561__en-eu__original,dico_phrasis_0001561,en,eu,bitter immigration debate,immigrazioari buruzko eztabaida,dico_phrasis_0001561__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001561__es-en__flipped,dico_phrasis_0001561,es,en,debate sobre la inmigración,bitter immigration debate,dico_phrasis_0001561__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001561__es-en__original,dico_phrasis_0001561,es,en,amargo debate sobre la inmigración,immigration debate,dico_phrasis_0001561__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001561__es-eu__flipped,dico_phrasis_0001561,es,eu,debate sobre la inmigración,immigrazioari buruzko eztabaida garratza,dico_phrasis_0001561__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001561__es-eu__original,dico_phrasis_0001561,es,eu,amargo debate sobre la inmigración,immigrazioari buruzko eztabaida,dico_phrasis_0001561__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001561__eu-en__flipped,dico_phrasis_0001561,eu,en,immigrazioari buruzko eztabaida,bitter immigration debate,dico_phrasis_0001561__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001561__eu-en__original,dico_phrasis_0001561,eu,en,immigrazioari buruzko eztabaida garratza,immigration debate,dico_phrasis_0001561__en-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001561__eu-es__flipped,dico_phrasis_0001561,eu,es,immigrazioari buruzko eztabaida,amargo debate sobre la inmigración,dico_phrasis_0001561__es-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001561__eu-es__original,dico_phrasis_0001561,eu,es,immigrazioari buruzko eztabaida garratza,debate sobre la inmigración,dico_phrasis_0001561__es-eu__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001563__en-es__flipped,dico_phrasis_0001563,en,es,to adoption ban,a la prohibición estadounidense de adopción,dico_phrasis_0001563__es-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001563__en-es__original,dico_phrasis_0001563,en,es,to American adoption ban,a la prohibición de adopción,dico_phrasis_0001563__es-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001563__en-eu__flipped,dico_phrasis_0001563,en,eu,to adoption ban,Amerikako adopzio-debekura,dico_phrasis_0001563__eu-en__original,BACKWARD_ENTAILMENT
dico_phrasis_0001563__en-eu__original,dico_phrasis_0001563,en,eu,to American adoption ban,adopzio-debekura,dico_phrasis_0001563__eu-en__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001563__es-en__flipped,dico_phrasis_0001563,es,en,a la prohibición de adopción,to American adoption ban,dico_phrasis_0001563__en-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001563__es-en__original,dico_phrasis_0001563,es,en,a la prohibición estadounidense de adopción,to adoption ban,dico_phrasis_0001563__en-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001563__es-eu__flipped,dico_phrasis_0001563,es,eu,a la prohibición de adopción,Amerikako adopzio-debekura,dico_phrasis_0001563__eu-es__original,BACKWARD_ENTAILMENT
dico_phrasis_0001563__es-eu__original,dico_phrasis_0001563,es,eu,a la prohibición estadounidense de adopción,adopzio-debekura,dico_phrasis_0001563__eu-es__flipped,FORWARD_ENTAILMENT
dico_phrasis_0001563__eu-en__flipped,dico_phrasis_0001563,eu,en,adopzio-debekura,to American adoption ban,dico_phrasis_0001563__en-eu__original,BACKWARD_ENTAILMENT
dico_phrasis_0001563__eu-en__original,dico_phrasis_0001563,eu,en,Amerikako adopzio-debekura,to adoption ban,dico_phrasis_0001563__en-eu__flipped,FORWARD_ENTAILMENT
